Case_ID,Activity,Timestamp,Resource,Amount,Department
PO_0353,Submit Purchase Request,2024-02-13 00:00:00,Employee_A,5500,Finance
PO_0353,Manager Review,2024-02-13 02:00:00,Manager_1,5500,Finance
PO_0353,Finance Check,2024-02-13 12:00:00,Finance_Y,5500,Finance
PO_0353,Approve,2024-02-15 13:00:00,Manager_3,5500,Finance
PO_0353,Send to Vendor,2024-02-15 20:00:00,System,5500,Finance
PO_0354,Submit Purchase Request,2024-02-21 00:00:00,Employee_A,25000,Finance
PO_0354,Manager Review,2024-02-21 01:00:00,Manager_3,25000,Finance
PO_0354,Finance Check,2024-02-21 12:00:00,Finance_Z,25000,Finance
PO_0354,Approve,2024-02-23 12:00:00,Manager_2,25000,Finance
PO_0354,Final Approval,2024-02-23 17:00:00,Director_Alpha,25000,Finance
PO_0354,Send to Vendor,2024-02-25 09:00:00,System,25000,Finance
PO_0355,Submit Purchase Request,2024-04-13 00:00:00,Employee_D,5500,HR
PO_0355,Manager Review,2024-04-13 01:00:00,Manager_3,5500,HR
PO_0355,Finance Check,2024-04-13 05:00:00,Finance_Z,5500,HR
PO_0355,Approve,2024-04-14 22:00:00,Manager_2,5500,HR
PO_0355,Send to Vendor,2024-04-15 00:00:00,System,5500,HR
PO_0356,Submit Purchase Request,2024-05-27 00:00:00,Employee_D,8000,Finance
PO_0356,Manager Review,2024-05-27 04:00:00,Manager_1,8000,Finance
PO_0356,Finance Check,2024-05-27 16:00:00,Finance_Y,8000,Finance
PO_0356,Approve,2024-05-30 06:00:00,Manager_3,8000,Finance
PO_0356,Send to Vendor,2024-05-30 07:00:00,System,8000,Finance
PO_0357,Submit Purchase Request,2024-03-07 00:00:00,Employee_B,50000,IT
PO_0357,Manager Review,2024-03-07 02:00:00,Manager_2,50000,IT
PO_0357,Rework Request,2024-03-07 17:00:00,Employee_C,50000,IT
PO_0357,Manager Review,2024-03-09 06:00:00,Manager_3,50000,IT
PO_0357,Finance Check,2024-03-09 08:00:00,Finance_Z,50000,IT
PO_0357,Approve,2024-03-10 21:00:00,Manager_1,50000,IT
PO_0357,Final Approval,2024-03-11 02:00:00,Director_Alpha,50000,IT
PO_0357,Send to Vendor,2024-03-12 05:00:00,System,50000,IT
PO_0358,Submit Purchase Request,2024-05-21 00:00:00,Employee_C,15000,IT
PO_0358,Manager Review,2024-05-21 02:00:00,Manager_3,15000,IT
PO_0358,Finance Check,2024-05-21 12:00:00,Finance_X,15000,IT
PO_0358,Approve,2024-05-22 16:00:00,Manager_2,15000,IT
PO_0358,Final Approval,2024-05-22 20:00:00,Director_Alpha,15000,IT
PO_0358,Send to Vendor,2024-05-23 13:00:00,System,15000,IT
PO_0359,Submit Purchase Request,2024-02-28 00:00:00,Employee_C,8000,Marketing
PO_0359,Manager Review,2024-02-28 02:00:00,Manager_1,8000,Marketing
PO_0359,Finance Check,2024-02-28 07:00:00,Finance_X,8000,Marketing
PO_0359,Approve,2024-03-02 02:00:00,Manager_3,8000,Marketing
PO_0359,Send to Vendor,2024-03-02 03:00:00,System,8000,Marketing
PO_0360,Submit Purchase Request,2024-04-05 00:00:00,Employee_C,500,HR
PO_0360,Manager Review,2024-04-05 04:00:00,Manager_1,500,HR
PO_0360,Approve,2024-04-05 22:00:00,Manager_2,500,HR
PO_0360,Send to Vendor,2024-04-06 05:00:00,System,500,HR
PO_0361,Submit Purchase Request,2024-02-02 00:00:00,Employee_D,5500,Finance
PO_0361,Manager Review,2024-02-02 01:00:00,Manager_3,5500,Finance
PO_0361,Rework Request,2024-02-02 14:00:00,Employee_D,5500,Finance
PO_0361,Manager Review,2024-02-04 13:00:00,Manager_1,5500,Finance
PO_0361,Finance Check,2024-02-04 22:00:00,Finance_X,5500,Finance
PO_0361,Approve,2024-02-07 20:00:00,Manager_2,5500,Finance
PO_0361,Send to Vendor,2024-02-08 02:00:00,System,5500,Finance
PO_0362,Submit Purchase Request,2024-06-21 00:00:00,Employee_C,500,IT
PO_0362,Manager Review,2024-06-21 03:00:00,Manager_3,500,IT
PO_0362,Approve,2024-06-21 13:00:00,Manager_1,500,IT
PO_0362,Send to Vendor,2024-06-21 18:00:00,System,500,IT
PO_0363,Submit Purchase Request,2024-04-30 00:00:00,Employee_B,5500,Operations
PO_0363,Manager Review,2024-04-30 04:00:00,Manager_2,5500,Operations
PO_0363,Finance Check,2024-04-30 12:00:00,Finance_Y,5500,Operations
PO_0363,Approve,2024-05-02 15:00:00,Manager_2,5500,Operations
PO_0363,Send to Vendor,2024-05-02 22:00:00,System,5500,Operations
PO_0364,Submit Purchase Request,2024-02-16 00:00:00,Employee_B,8000,HR
PO_0364,Manager Review,2024-02-16 01:00:00,Manager_3,8000,HR
PO_0364,Finance Check,2024-02-16 11:00:00,Finance_X,8000,HR
PO_0364,Approve,2024-02-18 22:00:00,Manager_2,8000,HR
PO_0364,Send to Vendor,2024-02-19 02:00:00,System,8000,HR
PO_0365,Submit Purchase Request,2024-05-01 00:00:00,Employee_D,3000,Marketing
PO_0365,Manager Review,2024-05-01 02:00:00,Manager_3,3000,Marketing
PO_0365,Approve,2024-05-01 20:00:00,Manager_3,3000,Marketing
PO_0365,Send to Vendor,2024-05-02 02:00:00,System,3000,Marketing
PO_0366,Submit Purchase Request,2024-03-05 00:00:00,Employee_D,50000,Operations
PO_0366,Manager Review,2024-03-05 01:00:00,Manager_3,50000,Operations
PO_0366,Finance Check,2024-03-05 08:00:00,Finance_X,50000,Operations
PO_0366,Approve,2024-03-06 15:00:00,Manager_2,50000,Operations
PO_0366,Final Approval,2024-03-06 23:00:00,Director_Alpha,50000,Operations
PO_0366,Send to Vendor,2024-03-08 05:00:00,System,50000,Operations
PO_0367,Submit Purchase Request,2024-04-02 00:00:00,Employee_C,15000,Operations
PO_0367,Manager Review,2024-04-02 03:00:00,Manager_1,15000,Operations
PO_0367,Finance Check,2024-04-02 18:00:00,Finance_X,15000,Operations
PO_0367,Approve,2024-04-04 18:00:00,Manager_3,15000,Operations
PO_0367,Final Approval,2024-04-04 22:00:00,Director_Alpha,15000,Operations
PO_0367,Send to Vendor,2024-04-05 18:00:00,System,15000,Operations
PO_0368,Submit Purchase Request,2024-06-21 00:00:00,Employee_D,15000,Operations
PO_0368,Manager Review,2024-06-21 01:00:00,Manager_2,15000,Operations
PO_0368,Finance Check,2024-06-21 22:00:00,Finance_Y,15000,Operations
PO_0368,Approve,2024-06-24 13:00:00,Manager_3,15000,Operations
PO_0368,Final Approval,2024-06-24 16:00:00,Director_Alpha,15000,Operations
PO_0368,Send to Vendor,2024-06-26 10:00:00,System,15000,Operations
PO_0369,Submit Purchase Request,2024-06-10 00:00:00,Employee_A,15000,HR
PO_0369,Manager Review,2024-06-10 01:00:00,Manager_1,15000,HR
PO_0369,Finance Check,2024-06-10 13:00:00,Finance_X,15000,HR
PO_0369,Approve,2024-06-12 09:00:00,Manager_2,15000,HR
PO_0369,Final Approval,2024-06-12 14:00:00,Director_Beta,15000,HR
PO_0369,Send to Vendor,2024-06-14 06:00:00,System,15000,HR
PO_0370,Submit Purchase Request,2024-04-23 00:00:00,Employee_D,25000,Operations
PO_0370,Manager Review,2024-04-23 04:00:00,Manager_1,25000,Operations
PO_0370,Finance Check,2024-04-23 11:00:00,Finance_X,25000,Operations
PO_0370,Approve,2024-04-24 07:00:00,Manager_3,25000,Operations
PO_0370,Final Approval,2024-04-24 11:00:00,Director_Beta,25000,Operations
PO_0370,Send to Vendor,2024-04-26 09:00:00,System,25000,Operations
PO_0371,Submit Purchase Request,2024-02-12 00:00:00,Employee_D,1500,Marketing
PO_0371,Manager Review,2024-02-12 01:00:00,Manager_1,1500,Marketing
PO_0371,Approve,2024-02-12 15:00:00,Manager_3,1500,Marketing
PO_0371,Send to Vendor,2024-02-12 17:00:00,System,1500,Marketing
PO_0372,Submit Purchase Request,2024-06-07 00:00:00,Employee_D,1500,Operations
PO_0372,Manager Review,2024-06-07 03:00:00,Manager_1,1500,Operations
PO_0372,Approve,2024-06-07 12:00:00,Manager_3,1500,Operations
PO_0372,Send to Vendor,2024-06-07 17:00:00,System,1500,Operations
PO_0373,Submit Purchase Request,2024-02-03 00:00:00,Employee_A,50000,Marketing
PO_0373,Manager Review,2024-02-03 03:00:00,Manager_2,50000,Marketing
PO_0373,Finance Check,2024-02-03 20:00:00,Finance_Y,50000,Marketing
PO_0373,Approve,2024-02-05 10:00:00,Manager_3,50000,Marketing
PO_0373,Final Approval,2024-02-05 18:00:00,Director_Alpha,50000,Marketing
PO_0373,Send to Vendor,2024-02-07 16:00:00,System,50000,Marketing
PO_0374,Submit Purchase Request,2024-06-01 00:00:00,Employee_D,3000,Finance
PO_0374,Manager Review,2024-06-01 03:00:00,Manager_2,3000,Finance
PO_0374,Approve,2024-06-01 20:00:00,Manager_3,3000,Finance
PO_0374,Send to Vendor,2024-06-02 00:00:00,System,3000,Finance
PO_0375,Submit Purchase Request,2024-03-19 00:00:00,Employee_C,1500,HR
PO_0375,Manager Review,2024-03-19 01:00:00,Manager_1,1500,HR
PO_0375,Approve,2024-03-19 19:00:00,Manager_1,1500,HR
PO_0375,Send to Vendor,2024-03-20 01:00:00,System,1500,HR
PO_0376,Submit Purchase Request,2024-05-16 00:00:00,Employee_D,8000,HR
PO_0376,Manager Review,2024-05-16 03:00:00,Manager_1,8000,HR
PO_0376,Rework Request,2024-05-16 18:00:00,Employee_C,8000,HR
PO_0376,Manager Review,2024-05-18 12:00:00,Manager_1,8000,HR
PO_0376,Finance Check,2024-05-18 14:00:00,Finance_Z,8000,HR
PO_0376,Approve,2024-05-20 17:00:00,Manager_1,8000,HR
PO_0376,Send to Vendor,2024-05-21 00:00:00,System,8000,HR
PO_0377,Submit Purchase Request,2024-03-04 00:00:00,Employee_D,25000,HR
PO_0377,Manager Review,2024-03-04 04:00:00,Manager_1,25000,HR
PO_0377,Finance Check,2024-03-04 14:00:00,Finance_X,25000,HR
PO_0377,Approve,2024-03-07 00:00:00,Manager_3,25000,HR
PO_0377,Final Approval,2024-03-07 04:00:00,Director_Beta,25000,HR
PO_0377,Send to Vendor,2024-03-08 00:00:00,System,25000,HR
PO_0378,Submit Purchase Request,2024-02-18 00:00:00,Employee_C,8000,HR
PO_0378,Manager Review,2024-02-18 01:00:00,Manager_3,8000,HR
PO_0378,Finance Check,2024-02-18 17:00:00,Finance_Z,8000,HR
PO_0378,Approve,2024-02-21 06:00:00,Manager_2,8000,HR
PO_0378,Send to Vendor,2024-02-21 14:00:00,System,8000,HR
PO_0379,Submit Purchase Request,2024-01-05 00:00:00,Employee_A,5500,Operations
PO_0379,Manager Review,2024-01-05 02:00:00,Manager_1,5500,Operations
PO_0379,Finance Check,2024-01-05 13:00:00,Finance_Y,5500,Operations
PO_0379,Approve,2024-01-06 09:00:00,Manager_3,5500,Operations
PO_0379,Send to Vendor,2024-01-06 17:00:00,System,5500,Operations
PO_0380,Submit Purchase Request,2024-01-24 00:00:00,Employee_C,500,Marketing
PO_0380,Manager Review,2024-01-24 04:00:00,Manager_2,500,Marketing
PO_0380,Approve,2024-01-24 21:00:00,Manager_2,500,Marketing
PO_0380,Send to Vendor,2024-01-25 05:00:00,System,500,Marketing
PO_0381,Submit Purchase Request,2024-01-21 00:00:00,Employee_A,500,Operations
PO_0381,Manager Review,2024-01-21 03:00:00,Manager_2,500,Operations
PO_0381,Approve,2024-01-21 07:00:00,Manager_3,500,Operations
PO_0381,Send to Vendor,2024-01-21 15:00:00,System,500,Operations
PO_0382,Submit Purchase Request,2024-03-05 00:00:00,Employee_A,3000,Marketing
PO_0382,Manager Review,2024-03-05 02:00:00,Manager_2,3000,Marketing
PO_0382,Approve,2024-03-05 18:00:00,Manager_1,3000,Marketing
PO_0382,Send to Vendor,2024-03-05 19:00:00,System,3000,Marketing
PO_0383,Submit Purchase Request,2024-01-25 00:00:00,Employee_D,5500,HR
PO_0383,Manager Review,2024-01-25 04:00:00,Manager_3,5500,HR
PO_0383,Finance Check,2024-01-25 15:00:00,Finance_Y,5500,HR
PO_0383,Approve,2024-01-26 15:00:00,Manager_3,5500,HR
PO_0383,Send to Vendor,2024-01-26 16:00:00,System,5500,HR
PO_0384,Submit Purchase Request,2024-05-03 00:00:00,Employee_A,1500,Operations
PO_0384,Manager Review,2024-05-03 02:00:00,Manager_1,1500,Operations
PO_0384,Approve,2024-05-03 11:00:00,Manager_3,1500,Operations
PO_0384,Send to Vendor,2024-05-03 18:00:00,System,1500,Operations
PO_0385,Submit Purchase Request,2024-02-12 00:00:00,Employee_D,15000,IT
PO_0385,Manager Review,2024-02-12 02:00:00,Manager_1,15000,IT
PO_0385,Finance Check,2024-02-12 05:00:00,Finance_Z,15000,IT
PO_0385,Approve,2024-02-14 21:00:00,Manager_3,15000,IT
PO_0385,Final Approval,2024-02-15 00:00:00,Director_Beta,15000,IT
PO_0385,Send to Vendor,2024-02-15 07:00:00,System,15000,IT
PO_0386,Submit Purchase Request,2024-05-07 00:00:00,Employee_A,5500,Marketing
PO_0386,Manager Review,2024-05-07 01:00:00,Manager_2,5500,Marketing
PO_0386,Rework Request,2024-05-07 23:00:00,Employee_B,5500,Marketing
PO_0386,Manager Review,2024-05-09 23:00:00,Manager_3,5500,Marketing
PO_0386,Finance Check,2024-05-10 02:00:00,Finance_X,5500,Marketing
PO_0386,Approve,2024-05-12 20:00:00,Manager_1,5500,Marketing
PO_0386,Send to Vendor,2024-05-13 02:00:00,System,5500,Marketing
PO_0387,Submit Purchase Request,2024-02-19 00:00:00,Employee_B,15000,HR
PO_0387,Manager Review,2024-02-19 03:00:00,Manager_1,15000,HR
PO_0387,Rework Request,2024-02-19 20:00:00,Employee_D,15000,HR
PO_0387,Manager Review,2024-02-21 11:00:00,Manager_2,15000,HR
PO_0387,Finance Check,2024-02-21 21:00:00,Finance_Z,15000,HR
PO_0387,Approve,2024-02-24 15:00:00,Manager_1,15000,HR
PO_0387,Final Approval,2024-02-24 18:00:00,Director_Beta,15000,HR
PO_0387,Send to Vendor,2024-02-25 16:00:00,System,15000,HR
PO_0388,Submit Purchase Request,2024-06-02 00:00:00,Employee_A,50000,Operations
PO_0388,Manager Review,2024-06-02 02:00:00,Manager_2,50000,Operations
PO_0388,Finance Check,2024-06-02 13:00:00,Finance_Y,50000,Operations
PO_0388,Approve,2024-06-04 15:00:00,Manager_2,50000,Operations
PO_0388,Final Approval,2024-06-04 16:00:00,Director_Beta,50000,Operations
PO_0388,Send to Vendor,2024-06-06 16:00:00,System,50000,Operations
PO_0389,Submit Purchase Request,2024-06-07 00:00:00,Employee_B,3000,IT
PO_0389,Manager Review,2024-06-07 03:00:00,Manager_3,3000,IT
PO_0389,Approve,2024-06-07 07:00:00,Manager_3,3000,IT
PO_0389,Send to Vendor,2024-06-07 14:00:00,System,3000,IT
PO_0390,Submit Purchase Request,2024-06-23 00:00:00,Employee_C,5500,Finance
PO_0390,Manager Review,2024-06-23 03:00:00,Manager_2,5500,Finance
PO_0390,Finance Check,2024-06-24 01:00:00,Finance_Y,5500,Finance
PO_0390,Approve,2024-06-24 19:00:00,Manager_1,5500,Finance
PO_0390,Send to Vendor,2024-06-24 21:00:00,System,5500,Finance
PO_0391,Submit Purchase Request,2024-02-15 00:00:00,Employee_D,500,Marketing
PO_0391,Manager Review,2024-02-15 02:00:00,Manager_1,500,Marketing
PO_0391,Approve,2024-02-15 05:00:00,Manager_3,500,Marketing
PO_0391,Send to Vendor,2024-02-15 12:00:00,System,500,Marketing
PO_0392,Submit Purchase Request,2024-06-08 00:00:00,Employee_C,50000,Finance
PO_0392,Manager Review,2024-06-08 02:00:00,Manager_3,50000,Finance
PO_0392,Finance Check,2024-06-09 02:00:00,Finance_X,50000,Finance
PO_0392,Approve,2024-06-09 07:00:00,Manager_1,50000,Finance
PO_0392,Final Approval,2024-06-09 15:00:00,Director_Alpha,50000,Finance
PO_0392,Send to Vendor,2024-06-10 22:00:00,System,50000,Finance
PO_0393,Submit Purchase Request,2024-05-22 00:00:00,Employee_C,500,Operations
PO_0393,Manager Review,2024-05-22 01:00:00,Manager_3,500,Operations
PO_0393,Approve,2024-05-22 11:00:00,Manager_3,500,Operations
PO_0393,Send to Vendor,2024-05-22 12:00:00,System,500,Operations
PO_0394,Submit Purchase Request,2024-01-20 00:00:00,Employee_A,1500,Operations
PO_0394,Manager Review,2024-01-20 01:00:00,Manager_3,1500,Operations
PO_0394,Approve,2024-01-20 10:00:00,Manager_3,1500,Operations
PO_0394,Send to Vendor,2024-01-20 17:00:00,System,1500,Operations
PO_0395,Submit Purchase Request,2024-05-14 00:00:00,Employee_B,5500,Marketing
PO_0395,Manager Review,2024-05-14 04:00:00,Manager_3,5500,Marketing
PO_0395,Finance Check,2024-05-14 09:00:00,Finance_Z,5500,Marketing
PO_0395,Approve,2024-05-16 10:00:00,Manager_3,5500,Marketing
PO_0395,Send to Vendor,2024-05-16 18:00:00,System,5500,Marketing
PO_0396,Submit Purchase Request,2024-02-12 00:00:00,Employee_C,25000,IT
PO_0396,Manager Review,2024-02-12 02:00:00,Manager_3,25000,IT
PO_0396,Finance Check,2024-02-12 23:00:00,Finance_Y,25000,IT
PO_0396,Approve,2024-02-15 00:00:00,Manager_2,25000,IT
PO_0396,Final Approval,2024-02-15 06:00:00,Director_Beta,25000,IT
PO_0396,Send to Vendor,2024-02-16 10:00:00,System,25000,IT
PO_0397,Submit Purchase Request,2024-06-04 00:00:00,Employee_D,25000,Operations
PO_0397,Manager Review,2024-06-04 03:00:00,Manager_2,25000,Operations
PO_0397,Finance Check,2024-06-04 19:00:00,Finance_Y,25000,Operations
PO_0397,Approve,2024-06-07 01:00:00,Manager_1,25000,Operations
PO_0397,Final Approval,2024-06-07 02:00:00,Director_Beta,25000,Operations
PO_0397,Send to Vendor,2024-06-08 18:00:00,System,25000,Operations
PO_0398,Submit Purchase Request,2024-02-04 00:00:00,Employee_C,500,Finance
PO_0398,Manager Review,2024-02-04 02:00:00,Manager_1,500,Finance
PO_0398,Approve,2024-02-04 14:00:00,Manager_1,500,Finance
PO_0398,Send to Vendor,2024-02-04 19:00:00,System,500,Finance
PO_0399,Submit Purchase Request,2024-01-10 00:00:00,Employee_C,3000,IT
PO_0399,Manager Review,2024-01-10 03:00:00,Manager_3,3000,IT
PO_0399,Approve,2024-01-10 12:00:00,Manager_1,3000,IT
PO_0399,Send to Vendor,2024-01-10 17:00:00,System,3000,IT
PO_0400,Submit Purchase Request,2024-05-26 00:00:00,Employee_A,8000,IT
PO_0400,Manager Review,2024-05-26 03:00:00,Manager_2,8000,IT
PO_0400,Finance Check,2024-05-26 10:00:00,Finance_Y,8000,IT
PO_0400,Approve,2024-05-27 02:00:00,Manager_3,8000,IT
PO_0400,Send to Vendor,2024-05-27 07:00:00,System,8000,IT
PO_0401,Submit Purchase Request,2024-04-07 00:00:00,Employee_C,500,Finance
PO_0401,Manager Review,2024-04-07 03:00:00,Manager_2,500,Finance
PO_0401,Rework Request,2024-04-07 18:00:00,Employee_A,500,Finance
PO_0401,Manager Review,2024-04-08 12:00:00,Manager_3,500,Finance
PO_0401,Reject,2024-04-09 00:00:00,Manager_3,500,Finance
PO_0402,Submit Purchase Request,2024-01-14 00:00:00,Employee_B,500,HR
PO_0402,Manager Review,2024-01-14 03:00:00,Manager_3,500,HR
PO_0402,Reject,2024-01-15 03:00:00,Manager_1,500,HR
PO_0403,Submit Purchase Request,2024-06-21 00:00:00,Employee_D,3000,IT
PO_0403,Manager Review,2024-06-21 01:00:00,Manager_1,3000,IT
PO_0403,Approve,2024-06-21 16:00:00,Manager_2,3000,IT
PO_0403,Send to Vendor,2024-06-21 23:00:00,System,3000,IT
PO_0404,Submit Purchase Request,2024-03-27 00:00:00,Employee_A,3000,Marketing
PO_0404,Manager Review,2024-03-27 04:00:00,Manager_2,3000,Marketing
PO_0404,Rework Request,2024-03-27 08:00:00,Employee_D,3000,Marketing
PO_0404,Manager Review,2024-03-28 20:00:00,Manager_2,3000,Marketing
PO_0404,Approve,2024-03-29 00:00:00,Manager_1,3000,Marketing
PO_0404,Send to Vendor,2024-03-29 08:00:00,System,3000,Marketing
PO_0405,Submit Purchase Request,2024-04-11 00:00:00,Employee_B,5500,HR
PO_0405,Manager Review,2024-04-11 02:00:00,Manager_1,5500,HR
PO_0405,Finance Check,2024-04-11 12:00:00,Finance_Y,5500,HR
PO_0405,Approve,2024-04-13 09:00:00,Manager_3,5500,HR
PO_0405,Send to Vendor,2024-04-13 11:00:00,System,5500,HR
PO_0406,Submit Purchase Request,2024-04-18 00:00:00,Employee_C,1500,HR
PO_0406,Manager Review,2024-04-18 01:00:00,Manager_2,1500,HR
PO_0406,Approve,2024-04-18 08:00:00,Manager_2,1500,HR
PO_0406,Send to Vendor,2024-04-18 16:00:00,System,1500,HR
PO_0407,Submit Purchase Request,2024-01-12 00:00:00,Employee_C,3000,HR
PO_0407,Manager Review,2024-01-12 02:00:00,Manager_3,3000,HR
PO_0407,Approve,2024-01-12 06:00:00,Manager_1,3000,HR
PO_0407,Send to Vendor,2024-01-12 07:00:00,System,3000,HR
PO_0408,Submit Purchase Request,2024-02-07 00:00:00,Employee_A,5500,Finance
PO_0408,Manager Review,2024-02-07 03:00:00,Manager_3,5500,Finance
PO_0408,Finance Check,2024-02-07 08:00:00,Finance_Y,5500,Finance
PO_0408,Approve,2024-02-09 21:00:00,Manager_2,5500,Finance
PO_0408,Send to Vendor,2024-02-09 22:00:00,System,5500,Finance
PO_0409,Submit Purchase Request,2024-05-17 00:00:00,Employee_C,15000,Marketing
PO_0409,Manager Review,2024-05-17 04:00:00,Manager_3,15000,Marketing
PO_0409,Finance Check,2024-05-17 10:00:00,Finance_Z,15000,Marketing
PO_0409,Approve,2024-05-17 16:00:00,Manager_2,15000,Marketing
PO_0409,Final Approval,2024-05-17 17:00:00,Director_Beta,15000,Marketing
PO_0409,Send to Vendor,2024-05-18 05:00:00,System,15000,Marketing
PO_0410,Submit Purchase Request,2024-02-21 00:00:00,Employee_A,500,Operations
PO_0410,Manager Review,2024-02-21 04:00:00,Manager_3,500,Operations
PO_0410,Approve,2024-02-21 06:00:00,Manager_1,500,Operations
PO_0410,Send to Vendor,2024-02-21 13:00:00,System,500,Operations
PO_0411,Submit Purchase Request,2024-01-28 00:00:00,Employee_D,8000,Operations
PO_0411,Manager Review,2024-01-28 02:00:00,Manager_2,8000,Operations
PO_0411,Rework Request,2024-01-28 20:00:00,Employee_A,8000,Operations
PO_0411,Manager Review,2024-01-29 20:00:00,Manager_2,8000,Operations
PO_0411,Finance Check,2024-01-30 07:00:00,Finance_Z,8000,Operations
PO_0411,Approve,2024-01-30 22:00:00,Manager_1,8000,Operations
PO_0411,Send to Vendor,2024-01-31 02:00:00,System,8000,Operations
PO_0412,Submit Purchase Request,2024-01-06 00:00:00,Employee_C,50000,Finance
PO_0412,Manager Review,2024-01-06 03:00:00,Manager_2,50000,Finance
PO_0412,Rework Request,2024-01-06 17:00:00,Employee_B,50000,Finance
PO_0412,Manager Review,2024-01-06 22:00:00,Manager_2,50000,Finance
PO_0412,Finance Check,2024-01-07 10:00:00,Finance_Y,50000,Finance
PO_0412,Approve,2024-01-09 11:00:00,Manager_3,50000,Finance
PO_0412,Final Approval,2024-01-09 16:00:00,Director_Alpha,50000,Finance
PO_0412,Send to Vendor,2024-01-11 02:00:00,System,50000,Finance
PO_0413,Submit Purchase Request,2024-06-09 00:00:00,Employee_A,8000,IT
PO_0413,Manager Review,2024-06-09 03:00:00,Manager_1,8000,IT
PO_0413,Finance Check,2024-06-09 09:00:00,Finance_Y,8000,IT
PO_0413,Approve,2024-06-11 15:00:00,Manager_3,8000,IT
PO_0413,Send to Vendor,2024-06-11 18:00:00,System,8000,IT
PO_0414,Submit Purchase Request,2024-05-13 00:00:00,Employee_B,1500,HR
PO_0414,Manager Review,2024-05-13 04:00:00,Manager_1,1500,HR
PO_0414,Approve,2024-05-14 00:00:00,Manager_1,1500,HR
PO_0414,Send to Vendor,2024-05-14 07:00:00,System,1500,HR
PO_0415,Submit Purchase Request,2024-03-25 00:00:00,Employee_B,8000,Finance
PO_0415,Manager Review,2024-03-25 02:00:00,Manager_1,8000,Finance
PO_0415,Finance Check,2024-03-25 13:00:00,Finance_Z,8000,Finance
PO_0415,Approve,2024-03-28 12:00:00,Manager_1,8000,Finance
PO_0415,Send to Vendor,2024-03-28 19:00:00,System,8000,Finance
PO_0416,Submit Purchase Request,2024-02-10 00:00:00,Employee_A,3000,Finance
PO_0416,Manager Review,2024-02-10 02:00:00,Manager_2,3000,Finance
PO_0416,Approve,2024-02-10 08:00:00,Manager_3,3000,Finance
PO_0416,Send to Vendor,2024-02-10 09:00:00,System,3000,Finance
PO_0417,Submit Purchase Request,2024-04-15 00:00:00,Employee_C,15000,HR
PO_0417,Manager Review,2024-04-15 02:00:00,Manager_1,15000,HR
PO_0417,Finance Check,2024-04-15 07:00:00,Finance_X,15000,HR
PO_0417,Approve,2024-04-16 10:00:00,Manager_1,15000,HR
PO_0417,Final Approval,2024-04-16 15:00:00,Director_Alpha,15000,HR
PO_0417,Send to Vendor,2024-04-18 07:00:00,System,15000,HR
PO_0418,Submit Purchase Request,2024-06-24 00:00:00,Employee_D,5500,Marketing
PO_0418,Manager Review,2024-06-24 02:00:00,Manager_3,5500,Marketing
PO_0418,Rework Request,2024-06-24 23:00:00,Employee_D,5500,Marketing
PO_0418,Manager Review,2024-06-26 20:00:00,Manager_2,5500,Marketing
PO_0418,Finance Check,2024-06-27 00:00:00,Finance_Y,5500,Marketing
PO_0418,Reject,2024-06-29 18:00:00,Manager_2,5500,Marketing
PO_0419,Submit Purchase Request,2024-02-19 00:00:00,Employee_A,3000,Marketing
PO_0419,Manager Review,2024-02-19 03:00:00,Manager_2,3000,Marketing
PO_0419,Approve,2024-02-19 12:00:00,Manager_3,3000,Marketing
PO_0419,Send to Vendor,2024-02-19 16:00:00,System,3000,Marketing
PO_0420,Submit Purchase Request,2024-02-15 00:00:00,Employee_D,5500,IT
PO_0420,Manager Review,2024-02-15 03:00:00,Manager_2,5500,IT
PO_0420,Finance Check,2024-02-15 12:00:00,Finance_Y,5500,IT
PO_0420,Approve,2024-02-17 19:00:00,Manager_1,5500,IT
PO_0420,Send to Vendor,2024-02-18 02:00:00,System,5500,IT
PO_0421,Submit Purchase Request,2024-06-05 00:00:00,Employee_A,15000,HR
PO_0421,Manager Review,2024-06-05 01:00:00,Manager_2,15000,HR
PO_0421,Finance Check,2024-06-05 17:00:00,Finance_X,15000,HR
PO_0421,Approve,2024-06-07 04:00:00,Manager_3,15000,HR
PO_0421,Final Approval,2024-06-07 11:00:00,Director_Alpha,15000,HR
PO_0421,Send to Vendor,2024-06-09 00:00:00,System,15000,HR
PO_0422,Submit Purchase Request,2024-06-10 00:00:00,Employee_D,25000,Finance
PO_0422,Manager Review,2024-06-10 04:00:00,Manager_2,25000,Finance
PO_0422,Finance Check,2024-06-10 15:00:00,Finance_Y,25000,Finance
PO_0422,Approve,2024-06-11 16:00:00,Manager_2,25000,Finance
PO_0422,Final Approval,2024-06-11 21:00:00,Director_Alpha,25000,Finance
PO_0422,Send to Vendor,2024-06-13 19:00:00,System,25000,Finance
PO_0423,Submit Purchase Request,2024-06-14 00:00:00,Employee_A,3000,HR
PO_0423,Manager Review,2024-06-14 02:00:00,Manager_3,3000,HR
PO_0423,Approve,2024-06-15 02:00:00,Manager_3,3000,HR
PO_0423,Send to Vendor,2024-06-15 05:00:00,System,3000,HR
PO_0424,Submit Purchase Request,2024-03-23 00:00:00,Employee_B,25000,HR
PO_0424,Manager Review,2024-03-23 04:00:00,Manager_1,25000,HR
PO_0424,Finance Check,2024-03-23 14:00:00,Finance_Y,25000,HR
PO_0424,Approve,2024-03-24 14:00:00,Manager_3,25000,HR
